Date,Open,High,Low,Close,Volume
"Thursday, May 09, 1996","1,877.75","1,877.75","1,877.75","1,877.75",0
"Wednesday, May 08, 1996","1,870.23","1,870.23","1,870.23","1,870.23",0
"Tuesday, May 07, 1996","1,877.91","1,877.91","1,877.91","1,877.91",0
"Friday, May 03, 1996","1,887.22","1,887.22","1,887.22","1,887.22",0
"Thursday, May 02, 1996","1,898.63","1,898.63","1,898.63","1,898.63",0
"Wednesday, May 01, 1996","1,909.39","1,909.39","1,909.39","1,909.39",0
"Tuesday, April 30, 1996","1,914.61","1,914.61","1,914.61","1,914.61",0
"Monday, April 29, 1996","1,911.39","1,911.39","1,911.39","1,911.39",0
"Friday, April 26, 1996","1,921.09","1,921.09","1,921.09","1,921.09",0
"Thursday, April 25, 1996","1,914.27","1,914.27","1,914.27","1,914.27",0
"Wednesday, April 24, 1996","1,912.25","1,912.25","1,912.25","1,912.25",0
"Tuesday, April 23, 1996","1,916.89","1,916.89","1,916.89","1,916.89",0
"Monday, April 22, 1996","1,923.94","1,923.94","1,923.94","1,923.94",0
"Friday, April 19, 1996","1,924.17","1,924.17","1,924.17","1,924.17",0
"Thursday, April 18, 1996","1,906.36","1,906.36","1,906.36","1,906.36",0
"Wednesday, April 17, 1996","1,897.37","1,897.37","1,897.37","1,897.37",0
"Tuesday, April 16, 1996","1,903.18","1,903.18","1,903.18","1,903.18",0
"Monday, April 15, 1996","1,885.31","1,885.31","1,885.31","1,885.31",0
"Friday, April 12, 1996","1,876.50","1,876.50","1,876.50","1,876.50",0
"Thursday, April 11, 1996","1,866.45","1,866.45","1,866.45","1,866.45",0
"Wednesday, April 10, 1996","1,874.25","1,874.25","1,874.25","1,874.25",0
"Tuesday, April 09, 1996","1,869.86","1,869.86","1,869.86","1,869.86",0
"Thursday, April 04, 1996","1,869.53","1,869.53","1,869.53","1,869.53",0
"Wednesday, April 03, 1996","1,855.89","1,855.89","1,855.89","1,855.89",0
"Tuesday, April 02, 1996","1,855.90","1,855.90","1,855.90","1,855.90",0
"Monday, April 01, 1996","1,850.22","1,850.22","1,850.22","1,850.22",0
"Friday, March 29, 1996","1,843.44","1,843.44","1,843.44","1,843.44",0
"Thursday, March 28, 1996","1,831.96","1,831.96","1,831.96","1,831.96",0
"Wednesday, March 27, 1996","1,831.51","1,831.51","1,831.51","1,831.51",0
"Tuesday, March 26, 1996","1,826.17","1,826.17","1,826.17","1,826.17",0
"Monday, March 25, 1996","1,833.81","1,833.81","1,833.81","1,833.81",0
"Friday, March 22, 1996","1,843.51","1,843.51","1,843.51","1,843.51",0
"Thursday, March 21, 1996","1,839.60","1,839.60","1,839.60","1,839.60",0
"Wednesday, March 20, 1996","1,833.48","1,833.48","1,833.48","1,833.48",0
"Tuesday, March 19, 1996","1,835.38","1,835.38","1,835.38","1,835.38",0
"Monday, March 18, 1996","1,823.79","1,823.79","1,823.79","1,823.79",0
"Friday, March 15, 1996","1,813.13","1,813.13","1,813.13","1,813.13",0
"Thursday, March 14, 1996","1,826.73","1,826.73","1,826.73","1,826.73",0
"Wednesday, March 13, 1996","1,811.24","1,811.24","1,811.24","1,811.24",0
"Tuesday, March 12, 1996","1,810.03","1,810.03","1,810.03","1,810.03",0
"Monday, March 11, 1996","1,820.93","1,820.93","1,820.93","1,820.93",0
"Friday, March 08, 1996","1,839.04","1,839.04","1,839.04","1,839.04",0
"Thursday, March 07, 1996","1,858.98","1,858.98","1,858.98","1,858.98",0
"Wednesday, March 06, 1996","1,858.65","1,858.65","1,858.65","1,858.65",0
"Tuesday, March 05, 1996","1,864.59","1,864.59","1,864.59","1,864.59",0
"Monday, March 04, 1996","1,858.83","1,858.83","1,858.83","1,858.83",0
"Friday, March 01, 1996","1,852.03","1,852.03","1,852.03","1,852.03",0
"Thursday, February 29, 1996","1,840.77","1,840.77","1,840.77","1,840.77",0
"Wednesday, February 28, 1996","1,844.44","1,844.44","1,844.44","1,844.44",0
"Tuesday, February 27, 1996","1,834.62","1,834.62","1,834.62","1,834.62",0
"Monday, February 26, 1996","1,830.26","1,830.26","1,830.26","1,830.26",0
"Friday, February 23, 1996","1,844.41","1,844.41","1,844.41","1,844.41",0
"Thursday, February 22, 1996","1,842.98","1,842.98","1,842.98","1,842.98",0
"Wednesday, February 21, 1996","1,836.15","1,836.15","1,836.15","1,836.15",0
"Tuesday, February 20, 1996","1,832.12","1,832.12","1,832.12","1,832.12",0
"Monday, February 19, 1996","1,843.95","1,843.95","1,843.95","1,843.95",0
"Friday, February 16, 1996","1,854.25","1,854.25","1,854.25","1,854.25",0
"Thursday, February 15, 1996","1,856.23","1,856.23","1,856.23","1,856.23",0
"Wednesday, February 14, 1996","1,841.04","1,841.04","1,841.04","1,841.04",0
"Tuesday, February 13, 1996","1,841.65","1,841.65","1,841.65","1,841.65",0
"Monday, February 12, 1996","1,833.33","1,833.33","1,833.33","1,833.33",0
"Friday, February 09, 1996","1,829.38","1,829.38","1,829.38","1,829.38",0
"Thursday, February 08, 1996","1,826.35","1,826.35","1,826.35","1,826.35",0
"Wednesday, February 07, 1996","1,832.41","1,832.41","1,832.41","1,832.41",0
"Tuesday, February 06, 1996","1,839.41","1,839.41","1,839.41","1,839.41",0
"Monday, February 05, 1996","1,838.74","1,838.74","1,838.74","1,838.74",0
"Friday, February 02, 1996","1,852.65","1,852.65","1,852.65","1,852.65",0
"Thursday, February 01, 1996","1,840.21","1,840.21","1,840.21","1,840.21",0
"Wednesday, January 31, 1996","1,841.96","1,841.96","1,841.96","1,841.96",0
"Tuesday, January 30, 1996","1,830.62","1,830.62","1,830.62","1,830.62",0
"Monday, January 29, 1996","1,829.69","1,829.69","1,829.69","1,829.69",0
"Friday, January 26, 1996","1,829.35","1,829.35","1,829.35","1,829.35",0
"Thursday, January 25, 1996","1,829.13","1,829.13","1,829.13","1,829.13",0
"Wednesday, January 24, 1996","1,837.64","1,837.64","1,837.64","1,837.64",0
"Tuesday, January 23, 1996","1,827.68","1,827.68","1,827.68","1,827.68",0
"Monday, January 22, 1996","1,834.97","1,834.97","1,834.97","1,834.97",0
"Friday, January 19, 1996","1,831.99","1,831.99","1,831.99","1,831.99",0
"Thursday, January 18, 1996","1,830.17","1,830.17","1,830.17","1,830.17",0
"Wednesday, January 17, 1996","1,812.05","1,812.05","1,812.05","1,812.05",0
"Tuesday, January 16, 1996","1,814.50","1,814.50","1,814.50","1,814.50",0
"Monday, January 15, 1996","1,795.70","1,795.70","1,795.70","1,795.70",0
"Friday, January 12, 1996","1,793.87","1,793.87","1,793.87","1,793.87",0
"Thursday, January 11, 1996","1,791.95","1,791.95","1,791.95","1,791.95",0
"Wednesday, January 10, 1996","1,800.38","1,800.38","1,800.38","1,800.38",0
"Tuesday, January 09, 1996","1,813.85","1,813.85","1,813.85","1,813.85",0
"Monday, January 08, 1996","1,821.71","1,821.71","1,821.71","1,821.71",0
"Friday, January 05, 1996","1,814.90","1,814.90","1,814.90","1,814.90",0
"Thursday, January 04, 1996","1,818.06","1,818.06","1,818.06","1,818.06",0
"Wednesday, January 03, 1996","1,816.47","1,816.47","1,816.47","1,816.47",0
"Tuesday, January 02, 1996","1,804.30","1,804.30","1,804.30","1,804.30",0
